Region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,help_fee,hh_reco_rate,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Bucharest-Ilfov,EQ,10000,82341539113,a,helped,19165,87910.3000455705,15800.657894736842,0.0067454373728827455,83515.65870168779,83515.65870168779,0.0,83514.66,0.0,0.0,83514.66,0.0,83514.66,0.0,83514.66,414886.0,414886.0,414886.0,0.0,0.08723134895245699,1734684.7234280177,,0.0,21.33723880624159,52706456.941488,436722.7659396453,0.0050000000000000044,,0.0,127.03840799999999,24017.0,0.0,-3.700506567838602e-11,15469.05,0.0,0.10278007331493164,1.0,1.0,10.0,9.267822736030828,10.019267822736055,-1.0,3.0,3.83654552958304e-08,1051343.9260979826,133561058.63195735
Bucharest-Ilfov,EQ,10000,84270246411,a,helped,39913,47929.81784399457,15800.657894736842,0.009135390290875532,41950.96908411403,41950.96908411403,0.0,41949.97,0.0,0.0,41949.97,0.0,41949.97,0.0,41949.97,208400.0,208400.0,208400.0,0.0,0.08723134895245699,1102631.4393319208,,0.0,10.014540873189008,557663213.892,238106.8271745407,0.015,,0.0,2675.92713,24017.0,0.0,6.483702463810914e-11,8433.92,0.0,0.10278007331493164,1.0,1.0,10.0,8.516377649325602,10.019267822736055,-1.0,3.0,9.529965584899635e-08,1051343.9260979826,2813319734.806307
Bucharest-Ilfov,EQ,10000,84270369611,a,helped,41201,32039.805966175227,15800.657894736842,0.011173392552244652,29767.361460385215,29767.361460385215,0.0,29766.36,0.0,0.0,29766.36,0.0,29766.36,0.0,29766.36,147874.0,147874.0,147874.0,0.0,0.08723134895245699,1831182.7851212942,,0.0,13.597980635778121,188535393.63112998,159168.0687526288,0.0050000000000000044,,0.0,1274.973245,24017.0,0.0,9.094947017729282e-11,5637.85,0.0,0.10278007331493164,1.0,1.0,10.0,7.8998073217726,10.019267822736055,-1.0,3.0,1.7436735671933414e-07,1051343.9260979826,1340435377.0681849
Bucharest-Ilfov,EQ,10000,84270456211,a,helped,42502,44396.7797806974,15800.657894736842,0.009491924176350346,40407.71703168717,40407.71703168717,0.0,40328.16,0.0,0.0,40328.16,0.0,40328.16,0.0,40328.16,199228.0,199228.0,199228.0,0.0,0.08723134895245699,1435524.3370700893,,0.0,12.548276444532606,464682965.33488005,209714.68518082847,0.0050000000000000044,,2184.0,2332.41796,24017.0,0.0,-8.240519377977762e-12,7428.25,0.0,0.10278007331493164,1.0,1.0,10.0,8.458574181117507,10.019267822736055,-1.0,3.0,1.068987911199496e-07,1051343.9260979826,2452173455.3678474
Bucharest-Ilfov,EQ,10000,84270479511,a,helped,42741,132488.9273736435,15800.657894736842,0.005494652148518547,125865.4005238107,125865.4005238107,0.0,125864.4,0.0,0.0,125864.4,0.0,125864.4,0.0,125864.4,625272.0,625272.0,625272.0,0.0,0.08723134895245699,1470533.9427025267,,0.0,22.20560591861585,113865897.882048,658181.4734906002,0.0050000000000000044,,0.0,182.10618399999998,24017.0,0.0,2.3719692876511544e-11,23313.28,0.0,0.10278007331493164,1.0,1.0,10.0,9.518304431599237,10.019267822736055,-1.0,3.0,2.0736269277139675e-08,1051343.9260979826,191456230.4532816
Bucharest-Ilfov,EQ,10000,84270929011,a,helped,48033,132592.84025785813,15800.657894736842,0.005492498649651385,125964.035287972,125964.035287972,0.0,125963.04,0.0,0.0,125963.04,0.0,125963.04,0.0,125963.04,625762.0,625762.0,625762.0,0.0,0.08723134895245699,1470147.9360298878,,0.0,22.208481163805825,154645976.656358,658697.6942541222,0.0050000000000000044,,0.0,247.132259,24017.0,0.0,2.1373125491663814e-11,23331.57,0.0,0.10278007331493164,1.0,1.0,10.0,9.518304431599237,10.019267822736055,-1.0,3.0,2.071189756162521e-08,1051343.9260979826,259820999.44252348
Bucharest-Ilfov,EQ,10000,84271049411,a,helped,48845,98717.24000389125,15800.657894736842,0.006365514230466243,90707.94466798047,90707.94466798047,0.0,90706.94,0.0,0.0,90706.94,0.0,90706.94,0.0,90706.94,450616.0,450616.0,450616.0,0.0,0.08723134895245699,1195177.757760671,,0.0,15.578541209024122,836910204.7241999,490409.7253459374,0.015000000000000013,,0.0,1857.2580749999997,24017.0,0.0,-4.459366209630389e-11,17370.68,0.0,0.10278007331493164,1.0,1.0,10.0,9.325626204238922,10.019267822736055,-1.0,3.0,3.2241147697278245e-08,1051343.9260979826,1952616996.347681
Bucharest-Ilfov,EQ,10000,84271167311,a,helped,50357,61048.819476090626,15800.657894736842,0.008094524847459294,56968.21257539118,56968.21257539118,0.0,56967.21,0.0,0.0,56967.21,0.0,56967.21,0.0,56967.21,283003.0,283003.0,283003.0,0.0,0.08723134895245699,1628269.4092664127,,0.0,16.69024384142748,174528231.121979,303279.6985691981,0.0050000000000000044,,0.0,616.700993,24017.0,0.0,5.03632691106759e-11,10742.39,0.0,0.10278007331493164,1.0,1.0,10.0,8.90173410404623,10.019267822736055,-1.0,3.0,6.629550675119494e-08,1051343.9260979826,648364843.2091445
Bucharest-Ilfov,EQ,10000,84371897911,a,helped,58981,143737.4970898764,15800.657894736842,0.005275273205256699,136551.57139122128,136551.57139122128,0.0,136550.57,0.0,0.0,136550.57,0.0,136550.57,0.0,136550.57,678359.0,678359.0,678359.0,0.0,0.08723134895245699,1420218.437525662,,0.0,22.337675022201807,359036604.413135,714062.371141861,0.0050000000000000044,,0.0,529.272265,24017.0,0.0,1.9099388737231493e-11,25292.63,0.0,0.10278007331493164,1.0,1.0,10.0,9.5568400770713,10.019267822736055,-1.0,3.0,1.8350372422159853e-08,1051343.9260979826,556447181.0598718
Bucharest-Ilfov,EQ,10000,84371925711,a,helped,59569,199980.34567104073,15800.657894736842,0.004472355713274743,189982.224432837,189982.224432837,0.0,189981.22,0.0,0.0,189981.22,0.0,189981.22,0.0,189981.22,943793.0,943793.0,943793.0,0.0,0.08723134895245699,1225946.6910504184,,0.0,22.743799909638344,212114116.84691998,993466.8593981648,0.0050000000000000044,,0.0,224.74643999999998,24017.0,0.0,2.5011104298755527e-11,35189.34,0.0,0.10278007331493164,1.0,1.0,10.0,9.672447013487488,10.019267822736055,-1.0,3.0,1.1181988155554997e-08,1051343.9260979826,236285804.60614464
Bucharest-Ilfov,EQ,10000,84372051611,a,helped,60926,117698.6601870956,15800.657894736842,0.005829673553809513,110634.70304798242,110634.70304798242,0.0,110581.33,0.0,0.0,110581.33,0.0,110581.33,0.0,110581.33,548605.0,548605.0,548605.0,0.0,0.08723134895245699,1365679.597886761,,0.0,19.43714004773082,626676832.1696749,577478.9607933214,0.0050000000000000044,,1456.0,1142.3097349999998,24017.0,0.0,-9.777068044058979e-12,20454.74,0.0,0.10278007331493164,1.0,1.0,10.0,9.441233140655111,10.019267822736055,-1.0,3.0,2.4765250277881557e-08,1051343.9260979826,1200960401.6148458
Bucharest-Ilfov,EQ,10000,84372350813,a,helped,65113,73466.409139738,15800.657894736842,0.007378797451821939,69793.95264335381,69793.95264335381,0.0,69792.95,0.0,0.0,69792.95,0.0,69792.95,0.0,69792.95,346719.0,346719.0,346719.0,0.0,0.08723134895245699,1856925.861917946,,0.0,20.880300962804167,268205517.40621498,364968.0798100818,0.0050000000000000044,,0.0,773.5529849999999,24017.0,0.0,-2.5011104298755527e-11,12927.44,0.0,0.10278007331493164,1.0,1.0,10.0,9.113680154142576,10.019267822736055,-1.0,3.0,5.021885197755463e-08,1051343.9260979826,813270232.2947137
Bucharest-Ilfov,EQ,10000,84372786711,a,helped,70306,23359.616371447108,15800.657894736842,0.01308570551490262,20776.56481476027,20776.56481476027,0.0,20712.72,0.0,0.0,20712.72,0.0,20712.72,0.0,20712.72,102005.0,102005.0,102005.0,0.0,0.08723134895245699,1308432.8842999693,,0.0,8.296254886550642,274690894.5399,107373.9188125842,0.0050000000000000044,,1747.2,2692.9159799999998,24017.0,0.0,-9.237055564881302e-12,3803.26,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.800924746970057e-07,1051343.9260979826,2831180859.065196
Bucharest-Ilfov,EQ,10000,84372980411,a,helped,72897,90663.99147725801,15800.657894736842,0.006642209634013609,86131.69420177005,86131.69420177005,0.0,86130.69,0.0,0.0,86130.69,0.0,86130.69,0.0,86130.69,427882.0,427882.0,427882.0,0.0,0.08723134895245699,1716664.8087572434,,0.0,21.443748478268414,259722720.23606998,450402.61617297935,0.0050000000000000044,,0.0,606.996135,24017.0,0.0,-3.9108272176235914e-11,15953.6,0.0,0.10278007331493164,1.0,1.0,10.0,9.28709055876686,10.019267822736055,-1.0,3.0,3.663091336365733e-08,1051343.9260979826,638161699.697201
Bucharest-Ilfov,EQ,10000,84473287411,a,helped,77293,144568.80016359338,15800.657894736842,0.005260084335998653,137341.2533908229,137341.2533908229,0.0,137340.25,0.0,0.0,137340.25,0.0,137340.25,0.0,137340.25,682282.0,682282.0,682282.0,0.0,0.08723134895245699,1416211.954735204,,0.0,22.338979379395862,319743726.99809396,718192.1372500374,0.0050000000000000044,,0.0,468.63866699999994,24017.0,0.0,2.7284841053187847e-12,25438.91,0.0,0.10278007331493164,1.0,1.0,10.0,9.5568400770713,10.019267822736055,-1.0,3.0,1.8192322029533228e-08,1051343.9260979826,492700416.085105
Bucharest-Ilfov,EQ,10000,84473953811,a,helped,85790,78882.86822942518,15800.657894736842,0.0071209616839028505,73169.55589102009,73169.55589102009,0.0,73090.0,0.0,0.0,73090.0,0.0,73090.0,0.0,73090.0,361983.0,361983.0,361983.0,0.0,0.08723134895245699,1402730.6668685558,,0.0,16.34419071488716,864479981.7672002,381035.4510747053,0.0050000000000000044,,2184.0,2388.1784000000007,24017.0,0.0,1.5916157281026244e-12,13496.56,0.0,0.10278007331493164,1.0,1.0,10.0,9.15221579961464,10.019267822736055,-1.0,3.0,4.5136300465089854e-08,1051343.9260979826,2510796855.278399
Bucharest-Ilfov,EQ,10000,84474127611,a,helped,87582,95002.35439321848,15800.657894736842,0.006488776439774746,89368.06162293568,89368.06162293568,0.0,89327.78,0.0,0.0,89327.78,0.0,89327.78,0.0,89327.78,443207.0,443207.0,443207.0,0.0,0.08723134895245699,1488042.6883268235,,0.0,19.02743982827603,1634332066.15077,466534.5150330431,0.0050000000000000044,,1092.0,3687.51411,24017.0,0.0,-1.2505552149377763e-12,21525.0,0.0,0.10278007331493164,1.0,1.0,10.0,9.248554913294797,10.019267822736055,-1.0,3.0,3.415060858869584e-08,1051343.9260979826,3876845561.949108
Bucharest-Ilfov,EQ,10000,84474150511,a,helped,88129,162935.40244852786,15800.657894736842,0.004954755938262934,154789.5418755206,154789.5418755206,0.0,154788.54,0.0,0.0,154788.54,0.0,154788.54,0.0,154788.54,768962.0,768962.0,768962.0,0.0,0.08723134895245699,1343083.2091935934,,0.0,22.490982692791686,313585261.936574,809434.1572025578,0.0050000000000000044,,0.0,407.80332699999997,24017.0,0.0,-1.5973000699887052e-11,28670.77,0.0,0.10278007331493164,1.0,1.0,10.0,9.595375722543363,10.019267822736055,-1.0,3.0,1.520466351635326e-08,1051343.9260979826,428741550.8839994
Bucharest-Ilfov,EQ,10000,84675673311,a,helped,108317,52822.38280909971,15800.657894736842,0.008702038522887198,50182.14080109343,50182.14080109343,0.0,50181.14,0.0,0.0,50181.14,0.0,50181.14,0.0,50181.14,249291.0,249291.0,249291.0,0.0,0.08723134895245699,2069311.3882424745,,0.0,19.730251663535782,348478895.60126996,262412.22145703674,0.0050000000000000044,,0.0,1397.87997,24017.0,0.0,7.23332505003782e-11,9294.84,0.0,0.10278007331493164,1.0,1.0,10.0,8.76685934489401,10.019267822736055,-1.0,3.0,8.237074948262364e-08,1051343.9260979826,1469652615.8735301
Bucharest-Ilfov,EQ,10000,84675771411,a,helped,109549,71414.12967649921,15800.657894736842,0.007484071393518921,67844.40633539006,67844.40633539006,0.0,67843.41,0.0,0.0,67843.41,0.0,67843.41,0.0,67843.41,337034.0,337034.0,337034.0,0.0,0.08723134895245699,1873590.477658793,,0.0,20.771340601353597,231543288.21383998,354772.71973052155,0.0050000000000000044,,0.0,687.00276,24017.0,0.0,-4.0188297134591267e-11,12566.32,0.0,0.10278007331493164,1.0,1.0,10.0,9.094412331406545,10.019267822736055,-1.0,3.0,5.239909404078169e-08,1051343.9260979826,722276178.93855
Bucharest-Ilfov,EQ,10000,84675816111,a,helped,110262,101349.69973732837,15800.657894736842,0.006282301315838691,93664.33034150607,93664.33034150607,0.0,93637.14,0.0,0.0,93637.14,0.0,93637.14,0.0,93637.14,464801.0,464801.0,464801.0,0.0,0.08723134895245699,1239771.7385367367,,0.0,16.373847759204455,582036368.7990149,499873.77267717494,0.0050000000000000044,,728.0,1252.227015,24017.0,0.0,1.0913936421275139e-11,17705.9,0.0,0.10278007331493164,1.0,1.0,10.0,9.344894026974954,10.019267822736055,-1.0,3.0,3.0993191554196786e-08,1051343.9260979826,1316521266.3160572
Bucharest-Ilfov,EQ,10000,84676090411,a,helped,113482,123048.43559798042,15800.657894736842,0.005701537004744353,115716.80894753436,115716.80894753436,0.0,115663.44,0.0,0.0,115663.44,0.0,115663.44,0.0,115663.44,573852.0,573852.0,573852.0,0.0,0.08723134895245699,1346739.252395052,,0.0,19.59834278679645,910058682.46548,604055.6954124321,0.0050000000000000044,,1456.0,1585.87699,24017.0,0.0,9.777068044058979e-12,21396.11,0.0,0.10278007331493164,1.0,1.0,10.0,9.460500963391143,10.019267822736055,-1.0,3.0,2.316785653160279e-08,1051343.9260979826,1667302140.975051
Bucharest-Ilfov,EQ,10000,84676153811,a,helped,114337,173430.6037542047,15800.657894736842,0.004802497281230068,161651.30073415439,161651.30073415439,0.0,161650.3,0.0,0.0,161650.3,0.0,161650.3,0.0,161650.3,803050.0,803050.0,803050.0,0.0,0.08723134895245699,1066468.529317282,,0.0,18.425050848768144,281569499.805325,861572.4543182837,0.0050000000000000044,,0.0,350.6251165,24017.0,0.0,-1.6143530956469476e-11,30517.54,0.0,0.10278007331493164,1.0,1.0,10.0,9.614643545279394,10.019267822736055,-1.0,3.0,1.3845587737318925e-08,1051343.9260979826,368627586.5696725
Bucharest-Ilfov,EQ,10000,823405461211,a,helped,853,60581.211497124816,15800.657894736842,0.008125704386657157,57552.97582006178,57552.97582006178,0.0,57551.98,0.0,0.0,57551.98,0.0,57551.98,0.0,57551.98,285908.0,285908.0,285908.0,0.0,0.08723134895245699,1984391.9811177293,,0.0,20.262555772248437,56158341.415022,300956.7051333489,0.005,,0.0,196.4210215,24017.0,0.0,-5.445599526865408e-11,10660.11,0.0,0.10278007331493164,1.0,1.0,10.0,8.921001926782262,10.019267822736055,-1.0,3.0,6.706455834943812e-08,1051343.9260979826,206506047.91198623
Bucharest-Ilfov,EQ,10000,823405474011,a,helped,909,58295.12804440314,15800.657894736842,0.008283499786434624,55381.199349579496,55381.199349579496,0.0,55380.2,0.0,0.0,55380.2,0.0,55380.2,0.0,55380.2,275119.0,275119.0,275119.0,0.0,0.08723134895245699,2007348.8882424773,,0.0,20.106513736452804,47221925.87658,289599.8483358641,0.005,,0.0,171.64182,24017.0,0.0,5.4782844927103724e-11,10257.84,0.0,0.10278007331493164,1.0,1.0,10.0,8.882466281310199,10.019267822736055,-1.0,3.0,7.104795944632902e-08,1051343.9260979826,180454584.92140323
Bucharest-Ilfov,EQ,10000,823405711911,a,helped,1273,67413.48363423625,15800.657894736842,0.0077029416944027155,63073.70447697594,63073.70447697594,0.0,63072.7,0.0,0.0,63072.7,0.0,63072.7,0.0,63072.7,313334.0,313334.0,313334.0,0.0,0.08723134895245699,1617550.6331904763,,0.0,17.42324533426909,288526830.2189,334898.22033492307,0.0050000000000000044,,0.0,920.82835,24017.0,0.0,6.934897101018578e-11,11862.35,0.0,0.10278007331493164,1.0,1.0,10.0,9.01734104046242,10.019267822736055,-1.0,3.0,5.71320548882801e-08,1051343.9260979826,968107292.7513273
Bucharest-Ilfov,EQ,10000,823405935711,a,helped,1581,59749.90842340786,15800.657894736842,0.008182035767444893,56763.29382046015,56763.29382046015,0.0,56762.29,0.0,0.0,56762.29,0.0,56762.29,0.0,56762.29,281985.0,281985.0,281985.0,0.0,0.08723134895245699,1992383.1284927553,,0.0,20.204088411585865,113636652.95564999,296826.9390251727,0.0050000000000000044,,0.0,402.98828999999995,24017.0,0.0,-4.615685611497611e-11,10513.83,0.0,0.10278007331493164,1.0,1.0,10.0,8.90173410404623,10.019267822736055,-1.0,3.0,6.846902349593784e-08,1051343.9260979826,423679290.9801123
Bucharest-Ilfov,EQ,10000,823405967211,a,helped,1637,46760.79789658006,15800.657894736842,0.009248877751424144,41787.51718921816,41787.51718921816,0.0,41786.52,0.0,0.0,41786.52,0.0,41786.52,0.0,41786.52,207588.0,207588.0,207588.0,0.0,0.08723134895245699,1257128.6130238564,,0.0,11.277645805372432,87420008.66819999,232299.3435849177,0.015000000000000013,,0.0,421.12264999999996,24017.0,0.0,4.1382008930668235e-11,8228.22,0.0,0.10278007331493164,1.0,1.0,10.0,8.516377649325602,10.019267822736055,-1.0,3.0,9.889563659584795e-08,1051343.9260979826,442744740.2197865
Bucharest-Ilfov,EQ,10000,823406542711,a,helped,2994,23445.344500924173,15800.657894736842,0.013061759600696709,21388.98216296456,21388.98216296456,0.0,21348.7,0.0,0.0,21348.7,0.0,21348.7,0.0,21348.7,105499.0,105499.0,105499.0,0.0,0.08723134895245699,1576686.887593098,,0.0,10.015474924403398,192947712.94939,111051.99175267873,0.0050000000000000044,,1092.0,1828.90561,24017.0,0.0,1.546851535749738e-11,3933.55,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.7855763860031653e-07,1051343.9260979826,1922808804.4800258
Bucharest-Ilfov,EQ,10000,823406830811,a,helped,3274,73622.27846605994,15800.657894736842,0.00737098230669688,68171.99407503496,68171.99407503496,0.0,68092.44,0.0,0.0,68092.44,0.0,68092.44,0.0,68092.44,337156.0,337156.0,337156.0,0.0,0.08723134895245699,1416480.719662222,,0.0,15.944579758168713,376492597.40079993,354901.7749214021,0.0050000000000000044,,2184.0,1116.6717999999998,24017.0,0.0,3.183231456205249e-12,12570.89,0.0,0.10278007331493164,1.0,1.0,10.0,9.094412331406545,10.019267822736055,-1.0,3.0,5.005945523741785e-08,1051343.9260979826,1174006114.374901
Bucharest-Ilfov,EQ,10000,823407235211,a,helped,4101,73137.35167305835,15800.657894736842,0.007395378059516312,69481.3408295936,69481.3408295936,0.0,69480.34,0.0,0.0,69480.34,0.0,69480.34,0.0,69480.34,345166.0,345166.0,345166.0,0.0,0.08723134895245699,1857976.951151466,,0.0,20.84527937770919,274222749.72831,363333.3807255953,0.0050000000000000044,,0.0,794.466285,24017.0,0.0,-5.7980287238024175e-11,12869.54,0.0,0.10278007331493164,1.0,1.0,10.0,9.113680154142576,10.019267822736055,-1.0,3.0,5.055814772030194e-08,1051343.9260979826,835257303.2243787
Bucharest-Ilfov,EQ,10000,823407422011,a,helped,4381,73137.35167305835,15800.657894736842,0.007395378059516312,69481.3408295936,69481.3408295936,0.0,69480.34,0.0,0.0,69480.34,0.0,69480.34,0.0,69480.34,345166.0,345166.0,345166.0,0.0,0.08723134895245699,1857976.951151466,,0.0,20.84527937770919,265096717.73884,363333.3807255953,0.0050000000000000044,,0.0,768.02674,24017.0,0.0,-5.7980287238024175e-11,12869.54,0.0,0.10278007331493164,1.0,1.0,10.0,9.113680154142576,10.019267822736055,-1.0,3.0,5.055814772030194e-08,1051343.9260979826,807460248.1798345
Bucharest-Ilfov,EQ,10000,823407533611,a,helped,4618,24432.51690096308,15800.657894736842,0.012795165030378437,21441.660951527745,21441.660951527745,0.0,21362.1,0.0,0.0,21362.1,0.0,21362.1,0.0,21362.1,105008.0,105008.0,105008.0,0.0,0.08723134895245699,1204175.584463283,,0.0,7.8085735273947,172764122.17791998,110535.77098915668,0.005,,2184.0,1645.24724,24017.0,0.0,5.172751116333529e-12,3915.26,0.0,0.10278007331493164,1.0,1.0,10.0,7.090558766859316,10.019267822736055,-1.0,3.0,2.618470516615928e-07,1051343.9260979826,1729720692.7034698
Bucharest-Ilfov,EQ,10000,823407534611,a,helped,4674,38032.11562255179,15800.657894736842,0.01025545074946684,34951.44332526515,34951.44332526515,0.0,34898.07,0.0,0.0,34898.07,0.0,34898.07,0.0,34898.07,172624.0,172624.0,172624.0,0.0,0.08723134895245699,1604094.1349701318,,0.0,12.977853761528062,148075188.17266402,181709.70875975786,0.005,,1456.0,857.7902735,24017.0,0.0,2.3931079340400174e-11,6436.29,0.0,0.10278007331493164,1.0,1.0,10.0,8.208092485549098,10.019267822736055,-1.0,3.0,1.348261933578275e-07,1051343.9260979826,901832593.9101523
Bucharest-Ilfov,EQ,10000,823407653011,a,helped,4745,86247.69389813657,15800.657894736842,0.006810143289485111,81936.29470248452,81936.29470248452,0.0,81935.29,0.0,0.0,81935.29,0.0,81935.29,0.0,81935.29,407040.0,407040.0,407040.0,0.0,0.08723134895245699,1749780.3147912507,,0.0,21.318422008302758,61398587.45471999,428463.2337232927,0.005,,0.0,150.84165549999997,24017.0,0.0,3.2514435588382185e-11,15176.49,0.0,0.10278007331493164,1.0,1.0,10.0,9.248554913294797,10.019267822736055,-1.0,3.0,3.948014713024256e-08,1051343.9260979826,158586458.31248933
Bucharest-Ilfov,EQ,10000,823407742811,a,helped,4773,96431.15655116954,15800.657894736842,0.006440525556783441,91610.55340777493,91610.55340777493,0.0,91609.55,0.0,0.0,91609.55,0.0,91609.55,0.0,91609.55,455100.0,455100.0,455100.0,0.0,0.08723134895245699,1674598.069161965,,0.0,21.57332353854324,191652918.015,479052.8685484525,0.0050000000000000044,,0.0,421.12264999999996,24017.0,0.0,-2.6830093702301383e-11,16968.41,0.0,0.10278007331493164,1.0,1.0,10.0,9.325626204238922,10.019267822736055,-1.0,3.0,3.339442244149528e-08,1051343.9260979826,442744740.2197865
Bucharest-Ilfov,EQ,10000,823407745911,a,helped,4857,94508.76819319902,15800.657894736842,0.006505698677330071,89784.1999072943,89784.1999072943,0.0,89783.2,0.0,0.0,89783.2,0.0,89783.2,0.0,89783.2,446027.0,446027.0,446027.0,0.0,0.08723134895245699,1686962.8054247233,,0.0,21.514900474845327,51285606.50558275,469502.78442329477,0.005,,0.0,114.98318825,24017.0,0.0,-7.389644451905042e-12,16630.14,0.0,0.10278007331493164,1.0,1.0,10.0,9.306358381502891,10.019267822736055,-1.0,3.0,3.44184925997069e-08,1051343.9260979826,120886876.57001841
